field_device_phone_number,status,role_id
07061552523,allocated,HA-BIR5-ZE-39
07061552523,allocated,HA-BIR5-ZE-40
07061552523,allocated,HA-BIR5-ZE-41
07061552523,allocated,HA-BIR5-ZE-42
07061552523,allocated,HA-BIR5-ZE-43
07061552523,allocated,HA-BIR5-ZE-44
07061552523,allocated,HA-BIR5-ZE-45
07061552523,allocated,HA-BIR5-ZE-46
07061552523,allocated,HA-BIR5-ZE-47
07061552523,allocated,HA-BIR5-ZE-48
07061552523,allocated,HA-BIR5-ZE-49
07061552523,allocated,HA-BIR5-ZE-50
07061552523,allocated,HA-BIR5-ZE-51
07061552523,allocated,HA-BIR5-ZE-52
07061552523,allocated,HA-BIR5-ZE-53
07061552523,allocated,HA-BIR5-ZE-54
07061552523,allocated,HA-BIR5-ZE-55
07061552523,allocated,HA-BIR5-ZE-56
07061552523,allocated,HA-BIR5-ZE-57
07061552523,allocated,HA-BIR5-ZE-58
07061552523,allocated,HA-BIR5-ZE-59
07061552523,allocated,HA-BIR5-ZE-60
07061552523,allocated,HA-BIR5-ZE-61
07061552523,allocated,HA-BIR5-ZE-62
07061552523,allocated,HA-BIR5-ZE-63
07061552523,allocated,HA-BIR5-ZE-64
07061552523,allocated,HA-BIR5-ZE-65
07061552523,allocated,HA-BIR5-ZE-66
07061552523,allocated,HA-BIR5-ZE-67
07061552523,allocated,HA-BIR5-ZE-68
07061552523,allocated,HA-BIR5-ZE-69
07061552523,allocated,HA-BIR5-ZE-70
07061552523,allocated,HA-BIR5-ZE-71
07061552523,allocated,HA-BIR5-ZE-72
07061552523,allocated,HA-BIR5-ZE-73
07061552523,allocated,HA-BIR5-ZE-74
07061552523,allocated,HA-BIR5-ZE-75
07061552523,allocated,HA-BIR5-ZE-76
07061552523,allocated,HA-BIR5-ZE-77
07061552523,allocated,HA-BIR5-ZE-78
07061552523,allocated,HA-BIR5-ZE-79
07061552523,allocated,HA-BIR5-ZE-80
07061552523,allocated,HA-BIR5-ZF
07061552523,allocated,HA-BIR5-ZF-01
07061552523,allocated,HA-BIR5-ZF-02
07061552523,allocated,HA-BIR5-ZF-03
07061552523,allocated,HA-BIR5-ZF-04
07061552523,allocated,HA-BIR5-ZF-05
07061552523,allocated,HA-BIR5-ZF-06
07061552523,allocated,HA-BIR5-ZF-07
07061552523,allocated,HA-BIR5-ZF-08
07061552523,allocated,HA-BIR5-ZF-09
07061552523,allocated,HA-BIR5-ZF-10
07061552523,allocated,HA-BIR5-ZF-11
07061552523,allocated,HA-BIR5-ZF-12
07061552523,allocated,HA-BIR5-ZF-13
07061552523,allocated,HA-BIR5-ZF-14
07061552523,allocated,HA-BIR5-ZF-15
07061552523,allocated,HA-BIR5-ZF-16
07061552523,allocated,HA-BIR5-ZF-17
07061552523,allocated,HA-BIR5-ZF-18
07061552523,allocated,HA-BIR5-ZF-19
07061552523,allocated,HA-BIR5-ZF-20
07061552523,allocated,HA-BIR5-ZF-21
07061552523,allocated,HA-BIR5-ZF-22
07061552523,allocated,HA-BIR5-ZF-23
07061552523,allocated,HA-BIR5-ZF-24
07061552523,allocated,HA-BIR5-ZF-25
07061552523,allocated,HA-BIR5-ZF-26
07061552523,allocated,HA-BIR5-ZF-27
07061552523,allocated,HA-BIR5-ZF-28
07061552523,allocated,HA-BIR5-ZF-29
07061552523,allocated,HA-BIR5-ZF-30
07061552523,allocated,HA-BIR5-ZF-31
07061552523,allocated,HA-BIR5-ZF-32
07061552523,allocated,HA-BIR5-ZF-33
07061552523,allocated,HA-BIR5-ZF-34
07061552523,allocated,HA-BIR5-ZF-35
07061552523,allocated,HA-BIR5-ZF-36
07061552523,allocated,HA-BIR5-ZF-37
07061552523,allocated,HA-BIR5-ZF-38
07061552523,allocated,HA-BIR5-ZF-39
07061552523,allocated,HA-BIR5-ZF-40
07061552523,allocated,HA-BIR5-ZF-41
07061552523,allocated,HA-BIR5-ZF-42
07061552523,allocated,HA-BIR5-ZF-43
07061552523,allocated,HA-BIR5-ZF-44
07061552523,allocated,HA-BIR5-ZF-45
07061552523,allocated,HA-BIR5-ZF-46
07061552523,allocated,HA-BIR5-ZF-47
07061552523,allocated,HA-BIR5-ZF-48
07061552523,allocated,HA-BIR5-ZF-49
07061552523,allocated,HA-BIR5-ZF-50
07061552523,allocated,HA-BIR5-ZF-51
07061552523,allocated,HA-BIR5-ZF-52
07061552523,allocated,HA-BIR5-ZF-53
07061552523,allocated,HA-BIR5-ZF-54
07061552523,allocated,HA-BIR5-ZF-55
07061552523,allocated,HA-BIR5-ZF-56
07061552523,allocated,HA-BIR5-ZF-57
07061552523,allocated,HA-BIR5-ZF-58
07061552523,allocated,HA-BIR5-ZF-59
07061552523,allocated,HA-BIR5-ZF-60
07061552523,allocated,HA-BIR5-ZF-61
07061552523,allocated,HA-BIR5-ZF-62
07061552523,allocated,HA-BIR5-ZF-63
07061552523,allocated,HA-BIR5-ZF-64
07061552523,allocated,HA-BIR5-ZF-65
07061552523,allocated,HA-BIR5-ZF-66
07061552523,allocated,HA-BIR5-ZF-67
07061552523,allocated,HA-BIR5-ZF-68
07061552523,allocated,HA-BIR5-ZF-69
07061552523,allocated,HA-BIR5-ZF-70
07061552523,allocated,HA-BIR5-ZF-71
07061552523,allocated,HA-BIR5-ZF-72
07061552523,allocated,HA-BIR5-ZF-73
07061552523,allocated,HA-BIR5-ZF-74
07061552523,allocated,HA-BIR5-ZF-75
07061552523,allocated,HA-BIR5-ZF-76
07061552523,allocated,HA-BIR5-ZF-77
07061552523,allocated,HA-BIR5-ZF-78
07061552523,allocated,HA-BIR5-ZF-79
07061552523,allocated,HA-BIR5-ZF-80
07061552523,allocated,HA-BIR5-ZG
07061552523,allocated,HA-BIR5-ZG-01
07061552523,allocated,HA-BIR5-ZG-02
07061552523,allocated,HA-BIR5-ZG-03
07061552523,allocated,HA-BIR5-ZG-04
07061552523,allocated,HA-BIR5-ZG-05
07061552523,allocated,HA-BIR5-ZG-06
07061552523,allocated,HA-BIR5-ZG-07
07061552523,allocated,HA-BIR5-ZG-08
07061552523,allocated,HA-BIR5-ZG-09
07061552523,allocated,HA-BIR5-ZG-10
07061552523,allocated,HA-BIR5-ZG-11
07061552523,allocated,HA-BIR5-ZG-12
07061552523,allocated,HA-BIR5-ZG-13
07061552523,allocated,HA-BIR5-ZG-14
07061552523,allocated,HA-BIR5-ZG-15
07061552523,allocated,HA-BIR5-ZG-16
07061552523,allocated,HA-BIR5-ZG-17
07061552523,allocated,HA-BIR5-ZG-18
07061552523,allocated,HA-BIR5-ZG-19
07061552523,allocated,HA-BIR5-ZG-20
07061552523,allocated,HA-BIR5-ZG-21
07061552523,allocated,HA-BIR5-ZG-22
07061552523,allocated,HA-BIR5-ZG-23
07061552523,allocated,HA-BIR5-ZG-24
07061552523,allocated,HA-BIR5-ZG-25
07061552523,allocated,HA-BIR5-ZG-26
07061552523,allocated,HA-BIR5-ZG-27
07061552523,allocated,HA-BIR5-ZG-28
07061552523,allocated,HA-BIR5-ZG-29
07061552523,allocated,HA-BIR5-ZG-30
07061552523,allocated,HA-BIR5-ZG-31
07061552523,allocated,HA-BIR5-ZG-32
07061552523,allocated,HA-BIR5-ZG-33
07061552523,allocated,HA-BIR5-ZG-34
07061552523,allocated,HA-BIR5-ZG-35
07061552523,allocated,HA-BIR5-ZG-36
07061552523,allocated,HA-BIR5-ZG-37
07061552523,allocated,HA-BIR5-ZG-38
07061552523,allocated,HA-BIR5-ZG-39
07061552523,allocated,HA-BIR5-ZG-40
07061552523,allocated,HA-BIR5-ZG-41
07061552523,allocated,HA-BIR5-ZG-42
07061552523,allocated,HA-BIR5-ZG-43
07061552523,allocated,HA-BIR5-ZG-44
07061552523,allocated,HA-BIR5-ZG-45
07061552523,allocated,HA-BIR5-ZG-46
07061552523,allocated,HA-BIR5-ZG-47
07061552523,allocated,HA-BIR5-ZG-48
07061552523,allocated,HA-BIR5-ZG-49
07061552523,allocated,HA-BIR5-ZG-50
07061552523,allocated,HA-BIR5-ZG-51
07061552523,allocated,HA-BIR5-ZG-52
07061552523,allocated,HA-BIR5-ZG-53
07061552523,allocated,HA-BIR5-ZG-54
07061552523,allocated,HA-BIR5-ZG-55
07061552523,allocated,HA-BIR5-ZG-56
07061552523,allocated,HA-BIR5-ZG-57
07061552523,allocated,HA-BIR5-ZG-58
07061552523,allocated,HA-BIR5-ZG-59
07061552523,allocated,HA-BIR5-ZG-60
07061552523,allocated,HA-BIR5-ZG-61
07061552523,allocated,HA-BIR5-ZG-62
07061552523,allocated,HA-BIR5-ZG-63
07061552523,allocated,HA-BIR5-ZG-64
07061552523,allocated,HA-BIR5-ZG-65
07061552523,allocated,HA-BIR5-ZG-66
07061552523,allocated,HA-BIR5-ZG-67
07061552523,allocated,HA-BIR5-ZG-68
07061552523,allocated,HA-BIR5-ZG-69
07061552523,allocated,HA-BIR5-ZG-70
07061552523,allocated,HA-BIR5-ZG-71
07061552523,allocated,HA-BIR5-ZG-72
07061552523,allocated,HA-BIR5-ZG-73
07061552523,allocated,HA-BIR5-ZG-74
07061552523,allocated,HA-BIR5-ZG-75
07061552523,allocated,HA-BIR5-ZG-76
07061552523,allocated,HA-BIR5-ZG-77
07061552523,allocated,HA-BIR5-ZG-78
07061552523,allocated,HA-BIR5-ZG-79
07061552523,allocated,HA-BIR5-ZG-80
07061552523,allocated,HA-NTY5
07061552523,allocated,HA-NTY5-ZA
07061552523,allocated,HA-NTY5-ZA-01
07061552523,allocated,HA-NTY5-ZA-02
07061552523,allocated,HA-NTY5-ZA-03
07061552523,allocated,HA-NTY5-ZA-04
07061552523,allocated,HA-NTY5-ZA-05
07061552523,allocated,HA-NTY5-ZA-06
07061552523,allocated,HA-NTY5-ZA-07
07061552523,allocated,HA-NTY5-ZA-08
07061552523,allocated,HA-NTY5-ZA-09
07061552523,allocated,HA-NTY5-ZA-10
07061552523,allocated,HA-NTY5-ZA-11
07061552523,allocated,HA-NTY5-ZA-12
07061552523,allocated,HA-NTY5-ZA-13
07061552523,allocated,HA-NTY5-ZA-14
07061552523,allocated,HA-NTY5-ZA-15
07061552523,allocated,HA-NTY5-ZA-16
07061552523,allocated,HA-NTY5-ZA-17
07061552523,allocated,HA-NTY5-ZA-18
07061552523,allocated,HA-NTY5-ZA-19
07061552523,allocated,HA-NTY5-ZA-20
07061552523,allocated,HA-NTY5-ZA-21
07061552523,allocated,HA-NTY5-ZA-22
07061552523,allocated,HA-NTY5-ZA-23
07061552523,allocated,HA-NTY5-ZA-24
07061552523,allocated,HA-NTY5-ZA-25
07061552523,allocated,HA-NTY5-ZA-26
07061552523,allocated,HA-NTY5-ZA-27
07061552523,allocated,HA-NTY5-ZA-28
07061552523,allocated,HA-NTY5-ZA-29
07061552523,allocated,HA-NTY5-ZA-30
07061552523,allocated,HA-NTY5-ZA-31
07061552523,allocated,HA-NTY5-ZA-32
07061552523,allocated,HA-NTY5-ZA-33
07061552523,allocated,HA-NTY5-ZA-34
07061552523,allocated,HA-NTY5-ZA-35
07061552523,allocated,HA-NTY5-ZA-36
07061552523,allocated,HA-NTY5-ZA-37
07061552523,allocated,HA-NTY5-ZA-38
07061552523,allocated,HA-NTY5-ZA-39
07061552523,allocated,HA-NTY5-ZA-40
07061552523,allocated,HA-NTY5-ZA-41
07061552523,allocated,HA-NTY5-ZA-42
07061552523,allocated,HA-NTY5-ZA-43
07061552523,allocated,HA-NTY5-ZA-44
07061552523,allocated,HA-NTY5-ZA-45
07061552523,allocated,HA-NTY5-ZA-46
07061552523,allocated,HA-NTY5-ZA-47
07061552523,allocated,HA-NTY5-ZA-48
07061552523,allocated,HA-NTY5-ZA-49
07061552523,allocated,HA-NTY5-ZA-50
07061552523,allocated,HA-NTY5-ZA-51
07061552523,allocated,HA-NTY5-ZA-52
07061552523,allocated,HA-NTY5-ZA-53
07061552523,allocated,HA-NTY5-ZA-54
07061552523,allocated,HA-NTY5-ZA-55
07061552523,allocated,HA-NTY5-ZA-56
07061552523,allocated,HA-NTY5-ZA-57
07061552523,allocated,HA-NTY5-ZA-58
07061552523,allocated,HA-NTY5-ZA-59
07061552523,allocated,HA-NTY5-ZA-60
07061552523,allocated,HA-NTY5-ZA-61
07061552523,allocated,HA-NTY5-ZA-62
07061552523,allocated,HA-NTY5-ZA-63
07061552523,allocated,HA-NTY5-ZA-64
07061552523,allocated,HA-NTY5-ZA-65
07061552523,allocated,HA-NTY5-ZA-66
07061552523,allocated,HA-NTY5-ZA-67
07061552523,allocated,HA-NTY5-ZA-68
07061552523,allocated,HA-NTY5-ZA-69
07061552523,allocated,HA-NTY5-ZA-70
07061552523,allocated,HA-NTY5-ZA-71
07061552523,allocated,HA-NTY5-ZA-72
07061552523,allocated,HA-NTY5-ZA-73
07061552523,allocated,HA-NTY5-ZA-74
07061552523,allocated,HA-NTY5-ZA-75
07061552523,allocated,HA-NTY5-ZA-76
07061552523,allocated,HA-NTY5-ZA-77
07061552523,allocated,HA-NTY5-ZA-78
07061552523,allocated,HA-NTY5-ZA-79
07061552523,allocated,HA-NTY5-ZA-80
07061552523,allocated,HA-NTY5-ZB
07061552523,allocated,HA-NTY5-ZB-01
07061552523,allocated,HA-NTY5-ZB-02
07061552523,allocated,HA-NTY5-ZB-03
07061552523,allocated,HA-NTY5-ZB-04
07061552523,allocated,HA-NTY5-ZB-05
07061552523,allocated,HA-NTY5-ZB-06
07061552523,allocated,HA-NTY5-ZB-07
07061552523,allocated,HA-NTY5-ZB-08
07061552523,allocated,HA-NTY5-ZB-09
07061552523,allocated,HA-NTY5-ZB-10
07061552523,allocated,HA-NTY5-ZB-11
07061552523,allocated,HA-NTY5-ZB-12
07061552523,allocated,HA-NTY5-ZB-13
07061552523,allocated,HA-NTY5-ZB-14
07061552523,allocated,HA-NTY5-ZB-15
07061552523,allocated,HA-NTY5-ZB-16
07061552523,allocated,HA-NTY5-ZB-17
07061552523,allocated,HA-NTY5-ZB-18
07061552523,allocated,HA-NTY5-ZB-19
07061552523,allocated,HA-NTY5-ZB-20
07061552523,allocated,HA-NTY5-ZB-21
07061552523,allocated,HA-NTY5-ZB-22
07061552523,allocated,HA-NTY5-ZB-23
07061552523,allocated,HA-NTY5-ZB-24
07061552523,allocated,HA-NTY5-ZB-25
07061552523,allocated,HA-NTY5-ZB-26
07061552523,allocated,HA-NTY5-ZB-27
07061552523,allocated,HA-NTY5-ZB-28
07061552523,allocated,HA-NTY5-ZB-29
07061552523,allocated,HA-NTY5-ZB-30
07061552523,allocated,HA-NTY5-ZB-31
07061552523,allocated,HA-NTY5-ZB-32
07061552523,allocated,HA-NTY5-ZB-33
07061552523,allocated,HA-NTY5-ZB-34
07061552523,allocated,HA-NTY5-ZB-35
07061552523,allocated,HA-NTY5-ZB-36
07061552523,allocated,HA-NTY5-ZB-37
07061552523,allocated,HA-NTY5-ZB-38
07061552523,allocated,HA-NTY5-ZB-39
07061552523,allocated,HA-NTY5-ZB-40
07061552523,allocated,HA-NTY5-ZB-41
07061552523,allocated,HA-NTY5-ZB-42
07061552523,allocated,HA-NTY5-ZB-43
07061552523,allocated,HA-NTY5-ZB-44
07061552523,allocated,HA-NTY5-ZB-45
07061552523,allocated,HA-NTY5-ZB-46
07061552523,allocated,HA-NTY5-ZB-47
07061552523,allocated,HA-NTY5-ZB-48
07061552523,allocated,HA-NTY5-ZB-49
07061552523,allocated,HA-NTY5-ZB-50
07061552523,allocated,HA-NTY5-ZB-51
07061552523,allocated,HA-NTY5-ZB-52
07061552523,allocated,HA-NTY5-ZB-53
07061552523,allocated,HA-NTY5-ZB-54
07061552523,allocated,HA-NTY5-ZB-55
07061552523,allocated,HA-NTY5-ZB-56
07061552523,allocated,HA-NTY5-ZB-57
07061552523,allocated,HA-NTY5-ZB-58
07061552523,allocated,HA-NTY5-ZB-59
07061552523,allocated,HA-NTY5-ZB-60
07061552523,allocated,HA-NTY5-ZB-61
07061552523,allocated,HA-NTY5-ZB-62
07061552523,allocated,HA-NTY5-ZB-63
07061552523,allocated,HA-NTY5-ZB-64
07061552523,allocated,HA-NTY5-ZB-65
07061552523,allocated,HA-NTY5-ZB-66
07061552523,allocated,HA-NTY5-ZB-67
07061552523,allocated,HA-NTY5-ZB-68
07061552523,allocated,HA-NTY5-ZB-69
07061552523,allocated,HA-NTY5-ZB-70
07061552523,allocated,HA-NTY5-ZB-71
07061552523,allocated,HA-NTY5-ZB-72
07061552523,allocated,HA-NTY5-ZB-73
07061552523,allocated,HA-NTY5-ZB-74
07061552523,allocated,HA-NTY5-ZB-75
07061552523,allocated,HA-NTY5-ZB-76
07061552523,allocated,HA-NTY5-ZB-77
07061552523,allocated,HA-NTY5-ZB-78
07061552523,allocated,HA-NTY5-ZB-79
07061552523,allocated,HA-NTY5-ZB-80
07061552523,allocated,HA-NTY5-ZC
07061552523,allocated,HA-NTY5-ZC-01
07061552523,allocated,HA-NTY5-ZC-02
07061552523,allocated,HA-NTY5-ZC-03
07061552523,allocated,HA-NTY5-ZC-04
07061552523,allocated,HA-NTY5-ZC-05
07061552523,allocated,HA-NTY5-ZC-06
07061552523,allocated,HA-NTY5-ZC-07
07061552523,allocated,HA-NTY5-ZC-08
07061552523,allocated,HA-NTY5-ZC-09
07061552523,allocated,HA-NTY5-ZC-10
07061552523,allocated,HA-NTY5-ZC-11
07061552523,allocated,HA-NTY5-ZC-12
07061552523,allocated,HA-NTY5-ZC-13
07061552523,allocated,HA-NTY5-ZC-14
07061552523,allocated,HA-NTY5-ZC-15
07061552523,allocated,HA-NTY5-ZC-16
07061552523,allocated,HA-NTY5-ZC-17
07061552523,allocated,HA-NTY5-ZC-18
07061552523,allocated,HA-NTY5-ZC-19
07061552523,allocated,HA-NTY5-ZC-20
07061552523,allocated,HA-NTY5-ZC-21
07061552523,allocated,HA-NTY5-ZC-22
07061552523,allocated,HA-NTY5-ZC-23
07061552523,allocated,HA-NTY5-ZC-24
07061552523,allocated,HA-NTY5-ZC-25
07061552523,allocated,HA-NTY5-ZC-26
07061552523,allocated,HA-NTY5-ZC-27
07061552523,allocated,HA-NTY5-ZC-28
07061552523,allocated,HA-NTY5-ZC-29
07061552523,allocated,HA-NTY5-ZC-30
07061552523,allocated,HA-NTY5-ZC-31
07061552523,allocated,HA-NTY5-ZC-32
07061552523,allocated,HA-NTY5-ZC-33
07061552523,allocated,HA-NTY5-ZC-34
07061552523,allocated,HA-NTY5-ZC-35
07061552523,allocated,HA-NTY5-ZC-36
07061552523,allocated,HA-NTY5-ZC-37
07061552523,allocated,HA-NTY5-ZC-38
07061552523,allocated,HA-NTY5-ZC-39
07061552523,allocated,HA-NTY5-ZC-40
07061552523,allocated,HA-NTY5-ZC-41
07061552523,allocated,HA-NTY5-ZC-42
07061552523,allocated,HA-NTY5-ZC-43
07061552523,allocated,HA-NTY5-ZC-44
07061552523,allocated,HA-NTY5-ZC-45
07061552523,allocated,HA-NTY5-ZC-46
07061552523,allocated,HA-NTY5-ZC-47
07061552523,allocated,HA-NTY5-ZC-48
07061552523,allocated,HA-NTY5-ZC-49
07061552523,allocated,HA-NTY5-ZC-50
07061552523,allocated,HA-NTY5-ZC-51
07061552523,allocated,HA-NTY5-ZC-52
07061552523,allocated,HA-NTY5-ZC-53
07061552523,allocated,HA-NTY5-ZC-54
07061552523,allocated,HA-NTY5-ZC-55
07061552523,allocated,HA-NTY5-ZC-56
07061552523,allocated,HA-NTY5-ZC-57
07061552523,allocated,HA-NTY5-ZC-58
07061552523,allocated,HA-NTY5-ZC-59
07061552523,allocated,HA-NTY5-ZC-60
07061552523,allocated,HA-NTY5-ZC-61
07061552523,allocated,HA-NTY5-ZC-62
07061552523,allocated,HA-NTY5-ZC-63
07061552523,allocated,HA-NTY5-ZC-64
07061552523,allocated,HA-NTY5-ZC-65
07061552523,allocated,HA-NTY5-ZC-66
07061552523,allocated,HA-NTY5-ZC-67
07061552523,allocated,HA-NTY5-ZC-68
07061552523,allocated,HA-NTY5-ZC-69
07061552523,allocated,HA-NTY5-ZC-70
07061552523,allocated,HA-NTY5-ZC-71
07061552523,allocated,HA-NTY5-ZC-72
07061552523,allocated,HA-NTY5-ZC-73
07061552523,allocated,HA-NTY5-ZC-74
07061552523,allocated,HA-NTY5-ZC-75
07061552523,allocated,HA-NTY5-ZC-76
07061552523,allocated,HA-NTY5-ZC-77
07061552523,allocated,HA-NTY5-ZC-78
07061552523,allocated,HA-NTY5-ZC-79
07061552523,allocated,HA-NTY5-ZC-80
07061552523,allocated,HA-NTY5-ZD
07061552523,allocated,HA-NTY5-ZD-01
07061552523,allocated,HA-NTY5-ZD-02
07061552523,allocated,HA-NTY5-ZD-03
07061552523,allocated,HA-NTY5-ZD-04
07061552523,allocated,HA-NTY5-ZD-05
07061552523,allocated,HA-NTY5-ZD-06
07061552523,allocated,HA-NTY5-ZD-07
07061552523,allocated,HA-NTY5-ZD-08
07061552523,allocated,HA-NTY5-ZD-09
07061552523,allocated,HA-NTY5-ZD-10
07061552523,allocated,HA-NTY5-ZD-11
07061552523,allocated,HA-NTY5-ZD-12
07061552523,allocated,HA-NTY5-ZD-13
07061552523,allocated,HA-NTY5-ZD-14
07061552523,allocated,HA-NTY5-ZD-15
07061552523,allocated,HA-NTY5-ZD-16
07061552523,allocated,HA-NTY5-ZD-17
07061552523,allocated,HA-NTY5-ZD-18
07061552523,allocated,HA-NTY5-ZD-19
07061552523,allocated,HA-NTY5-ZD-20
07061552523,allocated,HA-NTY5-ZD-21
07061552523,allocated,HA-NTY5-ZD-22
07061552523,allocated,HA-NTY5-ZD-23
07061552523,allocated,HA-NTY5-ZD-24
07061552523,allocated,HA-NTY5-ZD-25
07061552523,allocated,HA-NTY5-ZD-26
07061552523,allocated,HA-NTY5-ZD-27
07061552523,allocated,HA-NTY5-ZD-28
07061552523,allocated,HA-NTY5-ZD-29
07061552523,allocated,HA-NTY5-ZD-30
07061552523,allocated,HA-NTY5-ZD-31
07061552523,allocated,HA-NTY5-ZD-32
07061552523,allocated,HA-NTY5-ZD-33
07061552523,allocated,HA-NTY5-ZD-34
07061552523,allocated,HA-NTY5-ZD-35
07061552523,allocated,HA-NTY5-ZD-36
07061552523,allocated,HA-NTY5-ZD-37
07061552523,allocated,HA-NTY5-ZD-38
07061552523,allocated,HA-NTY5-ZD-39
07061552523,allocated,HA-NTY5-ZD-40
07061552523,allocated,HA-NTY5-ZD-41
07061552523,allocated,HA-NTY5-ZD-42
07061552523,allocated,HA-NTY5-ZD-43
07061552523,allocated,HA-NTY5-ZD-44
07061552523,allocated,HA-NTY5-ZD-45
07061552523,allocated,HA-NTY5-ZD-46
07061552523,allocated,HA-NTY5-ZD-47
07061552523,allocated,HA-NTY5-ZD-48
07061552523,allocated,HA-NTY5-ZD-49
07061552523,allocated,HA-NTY5-ZD-50
07061552523,allocated,HA-NTY5-ZD-51
07061552523,allocated,HA-NTY5-ZD-52
07061552523,allocated,HA-NTY5-ZD-53
07061552523,allocated,HA-NTY5-ZD-54
07061552523,allocated,HA-NTY5-ZD-55
07061552523,allocated,HA-NTY5-ZD-56
07061552523,allocated,HA-NTY5-ZD-57
07061552523,allocated,HA-NTY5-ZD-58
07061552523,allocated,HA-NTY5-ZD-59
07061552523,allocated,HA-NTY5-ZD-60
07061552523,allocated,HA-NTY5-ZD-61
07061552523,allocated,HA-NTY5-ZD-62
07061552523,allocated,HA-NTY5-ZD-63
07061552523,allocated,HA-NTY5-ZD-64
07061552523,allocated,HA-NTY5-ZD-65
07061552523,allocated,HA-NTY5-ZD-66
07061552523,allocated,HA-NTY5-ZD-67
07061552523,allocated,HA-NTY5-ZD-68
07061552523,allocated,HA-NTY5-ZD-69
07061552523,allocated,HA-NTY5-ZD-70
07061552523,allocated,HA-NTY5-ZD-71
07061552523,allocated,HA-NTY5-ZD-72
07061552523,allocated,HA-NTY5-ZD-73
07061552523,allocated,HA-NTY5-ZD-74
07061552523,allocated,HA-NTY5-ZD-75
07061552523,allocated,HA-NTY5-ZD-76
07061552523,allocated,HA-NTY5-ZD-77
07061552523,allocated,HA-NTY5-ZD-78
07061552523,allocated,HA-NTY5-ZD-79
07061552523,allocated,HA-NTY5-ZD-80
07061552523,allocated,HA-NTY5-ZE
07061552523,allocated,HA-NTY5-ZE-01
07061552523,allocated,HA-NTY5-ZE-02
07061552523,allocated,HA-NTY5-ZE-03
07061552523,allocated,HA-NTY5-ZE-04
07061552523,allocated,HA-NTY5-ZE-05
07061552523,allocated,HA-NTY5-ZE-06
07061552523,allocated,HA-NTY5-ZE-07
07061552523,allocated,HA-NTY5-ZE-08
07061552523,allocated,HA-NTY5-ZE-09
07061552523,allocated,HA-NTY5-ZE-10
07061552523,allocated,HA-NTY5-ZE-11
07061552523,allocated,HA-NTY5-ZE-12
07061552523,allocated,HA-NTY5-ZE-13
07061552523,allocated,HA-NTY5-ZE-14
07061552523,allocated,HA-NTY5-ZE-15
07061552523,allocated,HA-NTY5-ZE-16
07061552523,allocated,HA-NTY5-ZE-17
07061552523,allocated,HA-NTY5-ZE-18
07061552523,allocated,HA-NTY5-ZE-19
07061552523,allocated,HA-NTY5-ZE-20
07061552523,allocated,HA-NTY5-ZE-21
07061552523,allocated,HA-NTY5-ZE-22
07061552523,allocated,HA-NTY5-ZE-23
07061552523,allocated,HA-NTY5-ZE-24
07061552523,allocated,HA-NTY5-ZE-25
07061552523,allocated,HA-NTY5-ZE-26
07061552523,allocated,HA-NTY5-ZE-27
07061552523,allocated,HA-NTY5-ZE-28
07061552523,allocated,HA-NTY5-ZE-29
07061552523,allocated,HA-NTY5-ZE-30
07061552523,allocated,HA-NTY5-ZE-31
07061552523,allocated,HA-NTY5-ZE-32
07061552523,allocated,HA-NTY5-ZE-33
07061552523,allocated,HA-NTY5-ZE-34
07061552523,allocated,HA-NTY5-ZE-35
07061552523,allocated,HA-NTY5-ZE-36
07061552523,allocated,HA-NTY5-ZE-37
07061552523,allocated,HA-NTY5-ZE-38
07061552523,allocated,HA-NTY5-ZE-39
07061552523,allocated,HA-NTY5-ZE-40
07061552523,allocated,HA-NTY5-ZE-41
07061552523,allocated,HA-NTY5-ZE-42
07061552523,allocated,HA-NTY5-ZE-43
07061552523,allocated,HA-NTY5-ZE-44
07061552523,allocated,HA-NTY5-ZE-45
07061552523,allocated,HA-NTY5-ZE-46
07061552523,allocated,HA-NTY5-ZE-47
07061552523,allocated,HA-NTY5-ZE-48
07061552523,allocated,HA-NTY5-ZE-49
07061552523,allocated,HA-NTY5-ZE-50
07061552523,allocated,HA-NTY5-ZE-51
07061552523,allocated,HA-NTY5-ZE-52
07061552523,allocated,HA-NTY5-ZE-53
07061552523,allocated,HA-NTY5-ZE-54
07061552523,allocated,HA-NTY5-ZE-55
07061552523,allocated,HA-NTY5-ZE-56
07061552523,allocated,HA-NTY5-ZE-57
07061552523,allocated,HA-NTY5-ZE-58
07061552523,allocated,HA-NTY5-ZE-59
07061552523,allocated,HA-NTY5-ZE-60
07061552523,allocated,HA-NTY5-ZE-61
07061552523,allocated,HA-NTY5-ZE-62
07061552523,allocated,HA-NTY5-ZE-63
07061552523,allocated,HA-NTY5-ZE-64
07061552523,allocated,HA-NTY5-ZE-65
07061552523,allocated,HA-NTY5-ZE-66
07061552523,allocated,HA-NTY5-ZE-67
07061552523,allocated,HA-NTY5-ZE-68
07061552523,allocated,HA-NTY5-ZE-69
07061552523,allocated,HA-NTY5-ZE-70
07061552523,allocated,HA-NTY5-ZE-71
07061552523,allocated,HA-NTY5-ZE-72
07061552523,allocated,HA-NTY5-ZE-73
07061552523,allocated,HA-NTY5-ZE-74
07061552523,allocated,HA-NTY5-ZE-75
07061552523,allocated,HA-NTY5-ZE-76
07061552523,allocated,HA-NTY5-ZE-77
07061552523,allocated,HA-NTY5-ZE-78
